Ticker,Description,Price,Change %,Technical Rating,Volume,Change from Open %,Volume*Price,Market Capitalization,Number of Employees,Sector,Industry,"Change 1M, %","Change 1W, %",Exchange
VOLVF,Volvo AB,18.75,1.86065462,Buy,2000,0.26737968,37500,38551910116.58097,95850,Producer Manufacturing,Trucks/Construction/Farm Machinery,1.37875101,2.5290499,OTC
SFTBF,Softbank Group Corp,44.66,0.51766824,Buy,836,-0.75555556,37335.76,70493433076.17006,59721,Communications,Specialty Telecommunications,1.04072398,-0.12300123,OTC
CTTAF,Continental AG,60.5,4.07706864,Buy,615,2.36886633,37207.5,12100361748.494925,190875,Producer Manufacturing,Auto Parts: OEM,0.6655574,0.6655574,OTC
HYPMY,Hypera SA,8.02,-1.59509202,Sell,4594,-0.37267081,36843.88,5127207916.264,,Health Technology,Pharmaceuticals: Major,-2.31425091,-7.60368664,OTC
AMKBF,A.P. Moeller-Maersk A/S,2140.7,4.07409208,Buy,17,2.62224353,36391.9,37748900450.71742,,Transportation,Marine Shipping,0.03271028,0.97641509,OTC
YZCAY,YANKUANG ENERGY GROUP CO LTD.,31.52,0.22257552,Neutral,1135,-0.66183423,35775.2,23060997270.15997,61864,Energy Minerals,Coal,-5.53682475,1.15532734,OTC
DSRLF,Diasorin S.R.L.,143,4.84639636,Neutral,250,0,35750,7824771248.75287,3358,Health Technology,Medical Specialties,33.64485981,4.84639636,OTC
BMXMF,Biomerieux 69 Marcy L'Etoile,101.45,3.41488277,Buy,350,0.14807502,35507.5,12122547323.298784,13076,Health Technology,Medical Specialties,3.20447609,3.20447609,OTC
SITIY,"SITC International Holdings Company, Ltd.",21.6241,3.22751575,Buy,1627,-2.28603705,35182.4107,6013233535.779581,1920,Transportation,Marine Shipping,0.5772093,8.19623737,OTC
NAPRF,Naspers Ltd.,156.7,9.61874781,Strong Buy,221,0,34630.7,33641167318.71085,35276,Technology Services,Internet Software/Services,56.29363654,8.33045282,OTC
BDWBY,BUDWEISER BREWING CO APAC LTD.,12.2601,-1.76201923,Buy,2766,-2.27102431,33911.4366,41657835100.24328,26038,Consumer Non-Durables,Beverages: Alcoholic,7.54473684,-0.78818531,OTC
SPXSY,Spirax Sarco Engineering PLC,65.22,-5.14834206,Neutral,519,1.99788873,33849.18,9914938479.927,8700,Producer Manufacturing,Industrial Machinery,-0.48825145,-5.53302433,OTC
ZSHGY,Zhongsheng Group Holdings Ltd,52.085,1.37212923,Buy,638,0,33230.23,12704944446.39446,39668,Retail Trade,Specialty Stores,0.647343,-3.22370866,OTC
OUKPY,Metso Outotec Corporation,4.7,0.64239829,Buy,7046,1.73160173,33116.2,7877526108.5328,15630,Producer Manufacturing,Trucks/Construction/Farm Machinery,1.73160173,-2.28690229,OTC
PPRQF,Choice Properties Real Estate Invt Trust,11,1.66358595,Buy,3000,0,33000,7799451237.022499,298,Finance,Real Estate Investment Trusts,1.66358595,1.66358595,OTC
IFPJF,Informa Plc.,7.362,13.43605547,Buy,4454,0,32790.348,10458255371.228214,,Technology Services,Internet Software/Services,29.28779495,13.43605547,OTC
TYNPF,Nippon Sanso Holdings Corp.,16.282,3.19432121,Buy,2013,1.82614134,32775.666,7046018605.832275,19398,Process Industries,Chemicals: Specialty,-2.78242178,-1.2493935,OTC
RXEEY,Rexel SA,19.1,0,Buy,1687,0.26246719,32221.7,5880953581.9182,,Distribution Services,Wholesale Distributors,3.23208302,5.81717452,OTC
CJPRF,Central Japan Railway Co.,123.59,7.15276574,Buy,260,0,32133.4,24322412427.980175,30323,Transportation,Other Transportation,8.4122807,7.15276574,OTC
RNSDF,Renault SA,34.6,15.33333333,Buy,924,0,31970.4,10019435502.851332,156466,Consumer Durables,Motor Vehicles,14.15374464,15.33333333,OTC
SSREF,Swiss Re Ltd,91.5,2.06346674,Buy,349,0,31933.5,26441341784.748386,13985,Finance,Life/Health Insurance,2.9455941,4.11925353,OTC
RANJY,Randstad NV,29.41,1.10003438,Buy,1084,-0.06795787,31880.44,10910963501.932198,,Commercial Services,Personnel Services,1.94107452,-1.50703282,OTC
ACRFF,Accor SA Ltd.,25.6501,-4.00411677,Sell,1242,-1.66724171,31857.4242,6746791409.744624,14466,Consumer Services,Hotels/Resorts/Cruise lines,-0.92661259,-0.92661259,OTC
SMFTF,Smurfit Kappa Plc.,36.75,2.56796698,Buy,863,-3.69496855,31715.25,9486653648.612019,48000,Process Industries,Containers/Packaging,0.2728513,1.71602546,OTC
EXXRF,Exor NV,77.9,-1.39240506,Buy,406,0,31627.4,17995425313.19426,10,Finance,Investment Managers,0.35426731,-2.74656679,OTC
TTNDF,Techtronic Industries Ltd.,11.96,-5.60378848,Neutral,2615,0,31275.4,21905063358.427925,51426,Consumer Durables,Tools & Hardware,6.88114388,-5.60378848,OTC
SVTRF,Severn Trent PLC,32.7335,35.26239669,Neutral,946,0,30965.891,8234126394.640584,7369,Utilities,Water Utilities,35.26239669,35.26239669,OTC
NESRF,Northern Star Resources Ltd,7.445,1.49965917,Strong Buy,4157,0.0672043,30948.865,8629850386.0579,3383,Non-Energy Minerals,Precious Metals,3.98044693,1.56889495,OTC
BOLIF,Boliden AB,35.9913,2.68559201,Buy,849,0,30556.6137,9844022853.484621,6167,Producer Manufacturing,Metal Fabrication,11.11615371,2.68559201,OTC
AEGOF,Aegon N.V.,4.76,-0.83333333,Buy,6368,0,30311.68,9714911775.64179,22271,Finance,Multi-Line Insurance,10.05780347,-0.83333333,OTC
CODGF,Compagnie de Saint-Gobain,48.8999,3.0990934,Buy,615,0.30748718,30073.4385,24967014401.721813,167816,Producer Manufacturing,Building Products,6.87661736,3.16456364,OTC
ADEVF,ADEVINTA ASA,7.75,0,Sell,3825,0,29643.75,9479727655.313402,4911,Commercial Services,Advertising/Marketing Services,9.92907801,0,OTC
JPPHY,JAPAN POST HLDGS CO LTD,7.745,3.12916112,Buy,3800,0,29431,27366121551.258232,232112,Finance,Life/Health Insurance,0.19404916,1.7739816,OTC
SWZCF,SwissCom AG,544.992,1.11168831,Buy,54,0,29429.568,28230864501.72922,18905,Communications,Major Telecommunications,1.79916318,-0.9951496,OTC
EBBGF,Enbridge Inc.,22.24,-1.023587,Strong Sell,1310,-0.71428571,29134.4,79489677524.8329,10900,Industrial Services,Oil & Gas Pipelines,-2.71216098,-1.023587,OTC
SLOIY,"Soitec, Bernin",82.5301,-0.67384764,Neutral,350,0,28885.535,6136728684.856199,1847,Producer Manufacturing,Industrial Machinery,-0.67384764,-0.67384764,OTC
RNECF,Renesas Electronics Corp,9.575,1.86170213,Buy,3000,0,28725,17142929455.564121,20962,Electronic Technology,Semiconductors,1.32275132,1.32275132,OTC
BDDDY,Bid Corp Ltd,22.02,13.32990221,Strong Buy,1300,10.93198992,28626,6608825129.646999,24978,Consumer Services,Restaurants,11.49367089,11.77664975,OTC
GLPEF,"Galp Energia, SA",12.88,6.09555189,Strong Buy,2208,-1.22699387,28439.04,10680748527.067696,6152,Energy Minerals,Integrated Oil,6.09555189,6.09555189,OTC
SVYSF,Solvay S.A.,97.493,0.49788682,Sell,290,0,28272.97,10057211298.74512,21606,Process Industries,Chemicals: Specialty,17.518081,0.49788682,OTC
DNFGY,"Dongfeng Motor Group Co., Ltd.",28,2.75229358,Sell,1008,0.10725778,28224,5155001985.58264,122061,Consumer Durables,Motor Vehicles,2.00401459,2.75229358,OTC
CRTSF,Christian Hansen Holding A/S,61.6,0.81833061,Neutral,455,0,28028,8110870230.213419,3834,Consumer Non-Durables,Food: Specialty/Candy,10.99099099,0.81833061,OTC
HLDVF,"Henderson Land Development Co., Ltd.",3.4353,11.53571429,Buy,8000,0,27482.4,16631617472.271917,10059,Finance,Real Estate Development,11.53571429,11.35494327,OTC
SEGXF,Segro Plc REIT,9.6,-3.42052314,Sell,2856,-3.42052314,27417.6,11871497430.208,,Finance,Real Estate Investment Trusts,0.52356021,0.52356021,OTC
BPAQF,BP Plc,5.56,-2.88209607,Neutral,4920,-2.28471002,27355.2,100218134725.82745,65900,Energy Minerals,Integrated Oil,-6.96117805,-2.73939055,OTC
IAUGY,Insurance Australia Group Ltd.,16.185,-1.00917431,Buy,1684,0,27255.54,7956213848.75492,,Finance,Property/Casualty Insurance,0.21671827,4.15057915,OTC
LZAGF,Lonza Group AG,486.37,-0.74081633,Sell,56,-0.26596017,27236.72,36129057457.85539,16218,Health Technology,Pharmaceuticals: Major,-5.9245648,-9.83313281,OTC
SNMCY,Suncorp Group Ltd,7.98,0.4784689,Buy,3354,-0.9310987,26764.92,10085017110.49609,13000,Finance,Multi-Line Insurance,-2.80146163,3.50194553,OTC
SHPMY,"Shanghai Pharmaceuticals Holdings Co., Ltd.",8.65,-0.05777008,Buy,3088,-0.34562212,26711.2,9401429890.415152,47056,Health Technology,Pharmaceuticals: Major,5.61660562,5.93998775,OTC
GMVHF,ENTAIN PLC,16.58,-2.81359906,Buy,1601,0,26544.58,9763124419.153982,25554,Consumer Services,Casinos/Gaming,-4.28357003,-0.48019208,OTC
MTCPY,MTR Corporation Ltd.,14.15,0.85531005,Neutral,1866,-0.94504725,26403.9,30786582868.54785,31968,Transportation,Other Transportation,0.71819547,-1.59944367,OTC
ARKAF,Arkema,86.9297,6.85888138,Sell,303,0,26339.6991,6493161243.913805,20030,Process Industries,Chemicals: Major Diversified,17.26655875,6.85888138,OTC
COIHF,Croda International Plc,85,0,Buy,308,0,26180,11869011985.50618,6135,Process Industries,Chemicals: Specialty,2.62601871,-1.73410405,OTC
SASOF,Sasol Ltd.,14.87,-5.40712468,Strong Sell,1756,-5.2866242,26111.72,9335955057.523043,28630,Process Industries,Chemicals: Major Diversified,-14.31864016,-5.40712468,OTC
SKHCF,Sonic Healthcare Ltd.,20.328,-0.14736222,Sell,1274,-1.30122354,25897.872,9775401568.38278,41000,Health Services,Medical/Nursing Services,-8.64641381,-6.14091791,OTC
ELIAF,ELIA GROUP,138.9799,18.75778921,Strong Buy,185,0,25711.2815,10210563503.422018,2750,Utilities,Electric Utilities,18.75778921,18.75778921,OTC
REPYF,Repsol S.A.,15.1563,1.95963673,Buy,1679,0,25447.4277,19739503903.543636,23900,Energy Minerals,Integrated Oil,17.94785992,4.5262069,OTC
CDNAF,Canadian Tire Corp. Ltd.,109.86,-1.30710147,Sell,230,-1.32926172,25267.8,6757190360.361937,33892,Retail Trade,Specialty Stores,-3.08750882,-4.71812663,OTC
HYMTF,"Hyundai Motor Co., Ltd.",30.21,-0.1322314,Neutral,827,-0.16523463,24983.67,28265276582.71254,71982,Consumer Durables,Motor Vehicles,-3.328,-2.61121857,OTC
REXR/PB,"Rexford Industrial Realty, Inc. 5.875% Series B Cumulative Redeemable Preferred Stock",22.5,0,Sell,1109,1.71790235,24952.5,9998523694,186,Finance,Real Estate Investment Trusts,-0.79365079,-0.04486875,NYSE
HKTTY,Hkt Trust and Hkt Ltd,12.215,-0.93268451,Buy,2041,0,24930.815,9225586331.683832,15400,Communications,Major Telecommunications,-0.16346547,2.21757322,OTC
EVKIF,Evonik Industries AG,19.175,-0.10523464,Sell,1300,0,24927.5,8935550000,33004,Process Industries,Chemicals: Major Diversified,-0.10523464,-0.10523464,OTC
FSNUF,Fresenius SE & Co. KGaA,28.5,6.02678571,Neutral,862,0,24567,15890169479.527555,316078,Health Technology,Medical Specialties,6.02678571,10.63664596,OTC
TLTZY,Tele2 AB,4.49,-1.10132159,Buy,5445,-0.22222222,24448.05,6261178605.3812,4435,Communications,Major Telecommunications,1.81405896,-0.11123471,OTC
ISDAY,Israel Discount Bank Ltd.,57.51,3.78992962,Buy,425,0,24441.75,7200503868.574659,8899,Finance,Major Banks,3.78992962,3.78992962,OTC
GBERF,Geberit AG,486.68,3.85905489,Neutral,50,0,24334,16720121836.872393,11809,Producer Manufacturing,Building Products,3.85905489,1.60312818,OTC
OLCLY,"Oriental Land Co., Ltd.",28.97,0.38115038,Buy,837,1.24060807,24247.89,46877011719.30341,9094,Consumer Services,Movies/Entertainment,1.93525686,2.11491012,OTC
GCTAF,Siemens Gamesa Renewable Energy,18.96,0.29092833,Buy,1250,0,23700,12894077305.484606,,Producer Manufacturing,Electrical Products,1.12,-0.36784025,OTC
NDRBF,Nibe Industrier AB,10.2,-0.97087379,Buy,2320,0.54213898,23664,20563877876.315186,20583,Consumer Durables,Electronics/Appliances,15.90909091,15.90909091,OTC
EBBNF,Enbridge Inc.,19.76,-0.50352467,Sell,1182,0.30456853,23356.32,79489677524.8329,10900,Industrial Services,Oil & Gas Pipelines,-1.2,-0.65359477,OTC
SBHMY,Sino Biopharmaceutical Ltd.,11.665,3.13881521,Neutral,2000,0,23330,10919514932.83771,25579,Health Technology,Pharmaceuticals: Major,0.30094583,-0.14552303,OTC
FNLPF,Fresnillo Plc,10.61,-1.98614319,Buy,2158,-2.48161765,22896.38,7818440410.113272,20116,Non-Energy Minerals,Precious Metals,-2.92772187,-4.6720575,OTC
SIETY,D IETEREN GROUP NV,95.425,1.79752507,Buy,238,0,22711.15,10385393351.902199,,Consumer Services,Other Consumer Services,5.80441291,-0.50568241,OTC
KLYCY,"Kunlun Energy Co., Ltd.",7.28,1.88943317,Neutral,3117,0,22691.76,6647987296.18003,32136,Utilities,Gas Distributors,-1.62693908,1.67597765,OTC
MURGF,Muenchener Rueckver Ges,323.2,-0.55384615,Buy,70,-0.37759112,22624,45279975861.16732,39281,Finance,Life/Health Insurance,2.99225646,2.71730494,OTC
DGEAF,Diageo plc,45.94,-1.20430108,Buy,492,0,22602.48,104311369336.55144,28558,Consumer Non-Durables,Beverages: Alcoholic,1.10035211,1.10035211,OTC
BPHLY,Bank of the Philippine Islands,35.6,0,Buy,631,0.05621135,22463.6,8010667548.043401,18619,Finance,Major Banks,2.2694628,0,OTC
NEXXY,NEXI S.P.A.,8.02,-4.18160096,Strong Sell,2798,-0.49627792,22439.96,10717280478.0672,9929,Technology Services,Packaged Software,-5.0887574,-10.78976641,OTC
RJF/PA,"Raymond James Financial, Inc. Depositary Shares, each representing a 1/40th interest in a share of 6.75% Fixed-to-Floating Rate Series A Non-Cumulative Perpetua",25.29,-0.00039541,Buy,886,-0.03952569,22406.94,24401115704,22043,Finance,Investment Banks/Brokers,-0.23668639,-0.07902015,NYSE
NYUKF,Nippon Yusen Kabushiki Kaisha,21.905,5.37329228,Buy,1021,0,22365.005,11151139069.674517,35165,Transportation,Marine Shipping,5.37329228,5.37329228,OTC
GIGNY,Genting Singapore Limited,33.29,3.95003903,Strong Buy,670,0,22304.3,7929773725.261499,,Consumer Services,Casinos/Gaming,3.95003903,9.43458251,OTC
SVKEF,Skandinaviska Enskilda Banken AB,11.0595,-2.19928901,Buy,2005,0,22174.2975,23799036413.425835,15500,Finance,Major Banks,-2.19928901,-2.19928901,OTC
DCP/PC,DCP Midstream LP 7.95% Series C Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred,24.9,-0.95465394,Neutral,889,-0.99364212,22136.1,8017015943,,Industrial Services,Oil & Gas Pipelines,-2.1611002,-0.75727381,NYSE
ACHHY,Aluminum Corporation of China Ltd.,11.12,1.47374184,Buy,1924,1.09090909,21394.88,11123025424.84002,60056,Distribution Services,Wholesale Distributors,15.83333333,13.35256521,OTC
JCYGY,Jardine Cycle & Carriage Limited,41.545,-0.87091386,Sell,513,0,21312.585,8222315490.249001,240000,Consumer Durables,Motor Vehicles,-5.8790213,-3.06812879,OTC
CAOVY,China Overseas Land & Investment Ltd.,13.86,9.30599369,Strong Buy,1521,0.8,21081.06,30844440243.4928,5692,Finance,Real Estate Development,7.52521334,4.05405405,OTC
NIOIF,NIO Inc.,12.5,,,1675,0,20937.5,19066465759.316036,,Consumer Durables,Motor Vehicles,,,OTC
CDPYF,Canadian Apartment Properties Real Estate Investment Trust,31.72,-1.18380062,Sell,655,-0.3358794,20776.6,5630238909.198,1076,Finance,Real Estate Investment Trusts,-2.4600246,-1.58237667,OTC
BAMXF,Bayerische Motoren Werke AG,90.79,-0.23076923,Buy,228,0,20700.12,59803482658.94133,118909,Consumer Durables,Motor Vehicles,3.4424612,3.96198328,OTC
TBABF,Trelleborg AB,25.85,32.22506394,Strong Buy,800,0,20680,7007205111.938205,,Producer Manufacturing,Auto Parts: OEM,32.22506394,32.22506394,OTC
SWGAF,Swatch Group AG,273.76,8.41980198,Buy,75,0,20532,13629433697.524767,31444,Consumer Durables,Other Consumer Specialties,8.41980198,8.41980198,OTC
YAMHY,"Yamaha Motor Co., Ltd.",12.06,0,Buy,1701,0,20514.06,8200346640.240197,51249,Consumer Durables,Motor Vehicles,-4.05727924,-2.11038961,OTC
EUXTF,Euronext NV,73.75,-0.33783784,Neutral,278,0,20502.5,7884822320.62606,2108,Finance,Investment Banks/Brokers,0,-6.99873897,OTC
IVSBF,Investors AB,19,-0.26246719,Buy,1070,0,20330,59031124769.76791,,Finance,Investment Managers,4.28100988,-0.26246719,OTC
LKREF,Link Real Estate Investment Trust,7.03,3.68731563,Neutral,2884,1.15107914,20274.52,15017275961.54278,1200,Finance,Real Estate Investment Trusts,6.67516426,6.67516426,OTC
SOAGY,Sartorius AG,74.85,0.01336184,Buy,270,0,20209.5,23965924702.6842,13832,Health Technology,Pharmaceuticals: Major,1.09400324,-2.84267913,OTC
ACKDF,Auckland International Airport Ltd.,4.92,1.39103555,Buy,4004,0,19699.68,7244482314.081784,430,Transportation,Other Transportation,1.39103555,1.39103555,OTC
NNGPF,NN Group NV,43.07,0.90195619,Buy,456,0.27939464,19639.92,12427790463.881838,15417,Finance,Life/Health Insurance,3.14932343,-0.99009901,OTC
BRRLY,Barry Callebaut AG,19.5,-8.40770315,Sell,1000,0,19500,10748197269.792498,13418,Consumer Non-Durables,Food: Specialty/Candy,-8.40770315,-8.40770315,OTC
WLMIY,"Wilmar International, Ltd.",29.785,1.7594807,Buy,648,1.2750765,19300.68,18752779342.1745,100000,Process Industries,Agricultural Commodities/Milling,1.86388509,1.7594807,OTC
STMZF,Scottish Mortgage Investment Trust PLC,9.13,0.10635615,Neutral,2100,-4.49790795,19173,13198550690,,Miscellaneous,Investment Trusts/Mutual Funds,0.10635615,0.10635615,OTC
KRYAF,Kerry Group plc,88.56,-1.06133393,Sell,216,0,19128.96,15673770478.120548,22000,Consumer Non-Durables,Food: Specialty/Candy,-9.62811787,-6.06205251,OTC
KNBHF,Knorr Bremse Ag,52.5907,-11.97914575,Sell,363,0,19090.4241,8477620804.397012,30544,Producer Manufacturing,Auto Parts: OEM,-5.28464656,-11.31117407,OTC
BYCBF,Barry Callebaut AG,1908.25,-4.5875,Sell,10,0,19082.5,10459089029.9868,13418,Consumer Non-Durables,Food: Specialty/Candy,-6.63682176,-4.5875,OTC
AKZOF,Akzo Nobel N.V.,68.79,-2.14793741,Sell,276,0,18986.04,12142089869.394842,32800,Process Industries,Industrial Specialties,-1.51753758,-4.5378851,OTC
HVRRF,Hannover Re,189.76,28.86926995,Strong Buy,100,0,18976,22881519923.379246,3298,Finance,Life/Health Insurance,28.86926995,28.86926995,OTC
SIEVF,D IETEREN GROUP NV,188.5,-0.21175225,Buy,100,0,18850,10225391203.999449,,Consumer Services,Other Consumer Services,13.00959233,13.00959233,OTC
BCMXY,Bank of Communications Co. Ltd.,13.95,-3.19222762,Sell,1349,-6.25378009,18818.55,46740331011.20548,,Finance,Regional Banks,13.87755102,13.87755102,OTC
GNENF,Ganfeng Lithium Group Co. Ltd.,8.79,0.9184845,Buy,2128,-1.51260504,18705.12,21799385032.690674,7870,Process Industries,Chemicals: Specialty,0.57208238,-1.56774916,OTC
CHUEF,Chubu Electric Power,9.5139,17.60074166,Sell,1956,0,18609.1884,7194001915.060707,28365,Utilities,Electric Utilities,17.60074166,17.60074166,OTC
DTEGF,Deutsche Telekom AG,20.24,-1.26829268,Buy,919,-0.02469746,18600.56,100631774713.36781,216528,Communications,Major Telecommunications,1.42821348,-2.55175734,OTC
BRDCF,Bridgestone Corp.,36.81,0.45026607,Sell,500,0,18405,25240320884.398533,135636,Consumer Durables,Automotive Aftermarket,-2.36074271,-2.36074271,OTC
VCISF,Vinci SA,104.525,1.72749392,Buy,175,0,18291.875,59985798034.14799,219299,Industrial Services,Engineering & Construction,4.49333852,4.00487164,OTC
HLAGF,Hapag-Lloyd Aktien,200.03,-0.25928696,Neutral,91,0.33607544,18202.73,35157330256.85686,14106,Transportation,Marine Shipping,5.05777311,-1.46305419,OTC
DSEEY,"Daiwa Securities Group, Inc.",4.27,-0.92807425,Sell,4231,-0.92807425,18066.37,6404396836.335523,14889,Finance,Investment Banks/Brokers,-4.04494382,-3.39366516,OTC
ITOCF,Itochu Corp.,30.983,2.11931444,Buy,580,-0.05483871,17970.14,46019414494.87214,115124,Distribution Services,Wholesale Distributors,0.43111831,-0.215781,OTC
JDHIY,JD HEALTH INTL INC.,11.11,1.09190173,Buy,1601,0,17787.11,34559996179.38651,3305,Health Services,Medical/Nursing Services,34.17874396,26.82648402,OTC
TKOMF,"Tokio Marine Holdings, Inc.",20.23,-2.36486486,Buy,877,-0.78469838,17741.71,41021422011.7183,43048,Finance,Property/Casualty Insurance,-3.43675418,-0.93046033,OTC
NSANF,"Nissan Motor Co., Ltd.",3.355,-3.86819484,Sell,5249,0,17610.395,13132391478.269772,134114,Consumer Durables,Motor Vehicles,-6.545961,-4.95750708,OTC
LBLCF,Loblaw Companies Limited,92.1,0.32679739,Buy,190,0,17499,29897378607.2736,215000,Retail Trade,Food Retail,1.84673228,1.84673228,OTC
MPNGF,MEITUAN,23.64,3.68421053,Strong Buy,735,-0.79731431,17375.4,147194466413.1495,100033,Transportation,Air Freight/Couriers,9.09090909,5.06666667,OTC
NHOLF,Sompo Hldgs Inc,43,1.12888053,Buy,400,1.79924242,17200,14773865936.276314,47776,Finance,Multi-Line Insurance,7.5,3.83714472,OTC
ASGLY,AGC Inc.,6.62,-1.64177996,Buy,2555,0.15128593,16914.1,7441404304.881557,55999,Consumer Durables,Home Furnishings,-0.22607385,0.91463415,OTC
MSLOY,Mitsui O.S.K. Lines Ltd.,12.055,1.00544617,Strong Buy,1397,0.64704655,16840.835,8628891026.804995,8547,Transportation,Marine Shipping,3.74354561,-0.37190083,OTC
VACNY,VAT Group AG,30.58,7.16663746,Strong Buy,549,2.42840395,16788.42,8804430922.455,2540,Producer Manufacturing,Industrial Machinery,15.17890772,9.52722063,OTC
WSPOF,WSP Global Inc,119.3584,0.25905082,Buy,140,0,16710.176,14110594442.269423,55000,Industrial Services,Engineering & Construction,0.25905082,0.25905082,OTC
EBKOF,Erste Group Bank AG,30.42,2.25210084,Buy,549,0,16700.58,12333567366.76197,44596,Finance,Major Banks,-0.26229508,1.2312812,OTC
JBARF,Julius Baer Group Ltd.,57.1776,0.80019463,Buy,291,0,16638.6816,11722789040.087893,6727,Finance,Financial Conglomerates,26.61179674,-1.32435931,OTC
